date,user,text,retweets,favorites,mentions,hashtags,geolocation
2020-04-08 22:55:41+00:00,cathybrowne8,Fauci predicts coronavirus turnaround after this week ,0,0,,,
2020-04-08 22:45:51+00:00,tbamzzy, baba choose COVID over Naija ,0,0,,,
2020-04-08 22:44:22+00:00,KennyMatthews,Nobody was hitting the ball harder than she was before Coronavirus lockdown..... ,0,1,,,
2020-04-08 22:44:16+00:00,kelisemccray,"if timothée chalamet didn’t exist and i could use the full capacity of my brain, i would have the cure for coronavirus",0,2,,,
2020-04-08 22:39:52+00:00,tweesoh,idk if it’s just me getting high off my CO2 from wearing a tight ass mask for 12 hrs or just the workload of taking covid pts.. it’s taxing and i feel more exhausted than usual fck i need this to be over already!!!!,0,10,,,
2020-04-08 22:33:59+00:00,JennaForTexas,"My friend, @tomadair4tx, lost his dad to COVID-19. Listen to his words on how this is effecting families everywhere. ",0,7,@tomadair4tx,,
2020-04-08 22:32:47+00:00,RoanokePoliceTX,Coronavirus checks: flattening the scam curve ,0,1,,,
2020-04-08 22:22:07+00:00,jonnyabdo,The united states has failed so spectacularly in its covid response that new york city (pop ~9mil) now has only 1000 less cases than all of mainland china (pop ~1.4bil),0,0,,,
2020-04-08 22:21:09+00:00,ryanpphelan,Can someone at @CNN or @MSNBC PLEASE FOR ALL THATS HOLY have pop-ups or maybe publish video of only the things that matter from the #covid pressers at the WH. Maybe a collab between @JoeNBC @chucktodd @jaketapper and @andersoncooper ? #begging,0,2,@CNN @MSNBC @JoeNBC @chucktodd @jaketapper @andersoncooper,#covid #begging,
2020-04-08 22:20:11+00:00,Presslayyyyy,Bauss just hearing the tail end of it: we don't want your chips! You probably have coronavirus.,0,1,,,
2020-04-08 22:18:47+00:00,picmosso,is this all a weird ploy to get americans to purposefully contract covid-19 so we can all just die already because if so it worked i'll see all of you at the local self serve buffet don't bring gloves or masks thanks,0,2,,,
2020-04-08 22:16:40+00:00,rewarner10,20/20 BioResponse Confirms Accuracy of Rapid Coronavirus Test Kits in Hospitals in Several U.S. States | Business Wire ,0,0,,,
2020-04-08 22:12:47+00:00,mhernandez0813,"With Covid-19 hitting pretty hard and we are living history during this Pandemic. We must remember that during these hard times, we must care for one another. We must refrain from being hateful towards others,… https://www.instagram.com/p/B-vHheplzQC/?igshid=iyvyh2ntxj7l",0,0,,,
2020-04-08 21:57:01+00:00,Anthony84247909,@cnnbrk maybe they should have large Navy hospital ships stationed around the country example in the Atlantic Ocean Gulf of Mexico the Pacific Ocean... And transfer all coronavirus infected patients to those ships for quarantine...away from the mainland. Rotate,0,0,@cnnbrk,,
2020-04-08 21:55:15+00:00,Jayyy_Kayyyy,You’re comparing the flu year stats vs the Coronavirus 2 month stats. Some Countries are shutdown and it is still killing people. Bad comparison,0,10,,,
2020-04-08 21:48:22+00:00,spurringtonNTX,"#COVID Awesome ADA Masks towards the end of this video, check out LR Senior’s idea to make masks with visibility shield for reading lips. Love our #seniors2020 @EPurr07 @audreymkw",0,0,@EPurr07 @audreymkw,#COVID #seniors2020,
2020-04-08 21:35:25+00:00,MandyLHughes,I saw that the gov. of Kansas is giving a coronavirus update and had someone SIGNING. I wonder if more places could implement something like this? @huntsvillecity ?,0,3,@huntsvillecity,,
2020-04-08 21:33:32+00:00,vtbirkenstock,Is that a threat? Throw this idiot out now! WHO Chief: Don’t Politicize Coronavirus ‘If You Don’t Want to Have Many More Body Bags’ ,2,4,,,
2020-04-08 21:32:39+00:00,MichaelHugg2591,From The Economist Espresso: If we can winter this: Irish politics and covid-19 ,0,0,,,
2020-04-08 21:30:03+00:00,clarencehilljr,Four more living center employees among 32 new Denton County coronavirus cases ,0,0,,,
2020-04-08 21:29:37+00:00,mojoeherb,BBC News - How the coronavirus led to the highest-ever spike in US gun sales ,0,0,,,
2020-04-08 21:27:36+00:00,bartley_drew,"Damn Iranians Wouldn't Even Let Me In They Gas Station! Why? I Cant Help it This The Only Mask I Got! #imahustler #notarobber #coronavirus #aintnojoke @Fort Worth, Texas https://www.instagram.com/p/B-vCWhoJHNl/?igshid=1v1nm4dyo1saz",0,0,,#imahustler #notarobber #coronavirus #aintnojoke,
2020-04-08 21:27:32+00:00,sandymaltese,"GEE I WONDER WHY DUH. HAVE YOU HEARD OF COVID-19? Oh, THAT’S RIGHT, YOU THINK IT IS A HOAX AND WANT US ALL HUGGING BY EASTER.",0,0,,,
2020-04-08 21:26:23+00:00,GHaakAttack,Anybody try Hydrox and Collin Quinn? #COVIDー19 #COVID ,0,4,,#COVID #COVID,
2020-04-08 21:11:25+00:00,aesthethicsaint,@theestallion #Hottiesathome pull thur Meg ion even need a full 100 just sum to get food on the table while unemployed rn due to Covid ....anything is greatly appreciated $Slimm96,0,0,@theestallion,#Hottiesathome,
2020-04-08 21:03:47+00:00,VerasLandron,My team’s project Flourish won 3rd place at COVID-19 Global Church Hackathon over the weekend! Over 600 participants and 200 projects were submitted. This marks my 10th hackathon win! Video: https://m.youtube.com/watch?feature=emb_title&amp;v=EsOQrZwtrsM Full project: https://devpost.com/software/flourish,0,6,,,
2020-04-08 20:59:37+00:00,treybowles,"This is an old picture from 2015 but this sentiment and need is more important now than ever... #findyourrole in your ecosystem and help an #entrepreneur and #smallbusiness survive #coronavirus. @Dallas, Texas https://www.instagram.com/p/B-u_JupnQuB/?igshid=1gl6ovro7x0f9",0,0,,#findyourrole #entrepreneur #smallbusiness #coronavirus,
2020-04-08 20:49:06+00:00,tompkins_billie, LIVE: President Trump Coronavirus Press Briefing with White House Task... https://youtu.be/nUME3stcyS8 via @YouTube,0,1,@YouTube,,
2020-04-08 20:40:06+00:00,INCEducationLLC,"ATTN: PARENTS, EDUCATORS, STUDENTS, AND COMMUNITY MEMBERS!!!!! WE ARE HOLDING A CONTENT SESSION BASED ON THE BELOW VERY IMPORTANT INFORMATION THAT YOU WILL NEED TO KNOW DURING COVID 19 WHICH MAY AFFECT YOUR CHILD'S… https://www.instagram.com/p/B-u86aUJkgm/?igshid=fbwgshvxwds1",0,0,,,
2020-04-08 20:38:45+00:00,antraasa,Everyone is learning at home. My 85 yr old mother told me about her “facial” with her doctor today. Ummm. I think she meant FaceTime. #COVID19 #coronavirus,0,33,,#COVID19 #coronavirus,
2020-04-08 20:34:35+00:00,Thalassatx,"In my city, a 30 year old male has died of COVID. ",0,0,,,
2020-04-08 20:20:23+00:00,ntTV_News,#COVID19: @WeAreDCPH announces 32 new cases of coronavirus in @DentonCountyTX. Raising the total number of cases to 398. Today also marks the 100th patient to have recovered from the virus in Denton County. #ntTV #WeAreNorthTexas,1,1,@WeAreDCPH @DentonCountyTX,#COVID19 #ntTV #WeAreNorthTexas,
2020-04-08 20:19:56+00:00,Carrollisd,Friday will now be a school day! CISD had to utilize its remaining bad weather day to apply for COVID-19 attendance waivers. It was originally designated as a bad weather day. An email was sent to all families. Friday AND Monday are both “B” days for students in grades 9-12. ,23,27,,,
2020-04-08 20:11:18+00:00,BRIT_org,WE MISS OUR VOLUNTEERS Great video illustrating how much we miss our day to day. Montana is really missing his volunteers. Life without volunteers is no fun. Castilleja needs help! #InThisTogether #GROW #BRIT #GROWvolunteers #covid_19 https://www.youtube.com/watch?v=Me9_glhUPtk&amp;feature=youtu.be – at Fort Worth Botanic Garden,2,4,,#InThisTogether #GROW #BRIT #GROWvolunteers #covid_19,
2020-04-08 20:08:04+00:00,HudsonMBA,"Diplomatic Immunity. #COVID #Jack3d #Quarantine @Valley Ranch, Irving https://www.instagram.com/p/B-u5QGzpsi-/?igshid=7stj7ddknjep",0,0,,#COVID #Jack3d #Quarantine,
2020-04-08 20:01:43+00:00,DaDarracq,One of the few positives 4/8/20. Gas prices. #coronavirus ,0,2,,#coronavirus,
2020-04-08 20:00:47+00:00,WebChristian1,"""COVID-19 is spreading in nursing homes. Texas won't share details."" ",0,0,,,
2020-04-08 19:56:24+00:00,AccentOverTheI,COVID-19.,0,0,,,
2020-04-08 19:55:22+00:00,carrieannangel,I’m super sorry this happened. I’m sad the show is closing (was trying to get out there in May to go see it again) and I am so bummed out that Covid took the last performances away from you guys! It was a beautiful piece of art and I loved it so much!,0,0,,,
2020-04-08 19:55:07+00:00,MootePoints,Those dudes are America and that tree represents early March #coronavirus ,5,29,,#coronavirus,
2020-04-08 19:54:54+00:00,LauraHarrisNBC5,"NEW COVID-19 CASES IN N TX —Dallas Co reporting 63 new cases, 20th death https://www.nbcdfw.com/news/coronavirus/dallas-county-reports-63-new-covid-19-cases-20th-death/2347788/ —Tarrant Co reporting 71 new cases, 19th death https://www.nbcdfw.com/news/coronavirus/euless-man-is-tarrant-countys-19th-death-connected-to-covid-19/2347670/",9,7,,,
2020-04-08 19:47:25+00:00,vicki927,Animation of the spread of covid-19 ,0,0,,,
2020-04-08 19:32:00+00:00,EthanW87,"When the neighbors complain about lack of meat selection in grocery stores so your wife goes old school and calls some pros to fill up the deep freezer. gen_rox schwans #quarantine #coronavirus @Dallas, Texas https://www.instagram.com/p/B-u1H-OlN9K/?igshid=19fsd00brkbnt",0,0,,#quarantine #coronavirus,
2020-04-08 19:30:17+00:00,frontline_pm,The Frontline Family is here for you! #covid_19 #weareinthistogether #propertymanagement #stayhome,1,1,,#covid_19 #weareinthistogether #propertymanagement #stayhome #stayhome,
2020-04-08 19:11:01+00:00,dodrummond,I spy @RMFifthCircuit &amp; @HanksKendyl! No surprise these two outstanding appellate lawyers are on the leading edge of legal practice in a post-COVID world! #AppellateTwitter https://twitter.com/TxCourts/status/1247962447392235520,0,10,@RMFifthCircuit @HanksKendyl,#AppellateTwitter,
2020-04-08 19:10:49+00:00,AmyTaylorTx,My view. Beautiful day in #FortWorth Texas! Watching the birds eat and the cats try and catch one #covid #QuaratineLife,0,6,,#FortWorth #covid #QuaratineLife,
2020-04-08 19:08:45+00:00,KerryGunderman,Auto accident deaths will soon be Coronavirus related. Probably “test” them postmortem and claim they were driving to the hospital to admit themselves. Anything is possible.,0,1,,,
2020-04-08 19:07:19+00:00,JFMedical,AT-HOME #COVID testing is here: https://mailchi.mp/0d46725c22fd/covidtestingathome #StayHome #StaySafe #StayHealthy #friscotx #primarycare #WellnessWednesday – at Johnson Family Medical,0,0,,#COVID #StayHome #StayHome #StaySafe #StayHealthy #friscotx #primarycare #WellnessWednesday,
2020-04-08 19:06:29+00:00,JeffreyWidyn,So now is you have ever heard of Covid 19 and then get hit by a falling tree it counts as a Covid death. ,0,0,,,
2020-04-08 19:04:52+00:00,icowrich,"Yes, that’s the point. He dismantled the team; gired its head; put members in a position where they couldn’t influence the NSC; they resigned; then he didn’t replace them. He says he can rehire them if needed, but 1) he didn’t; 2) it’d be too late to stop COVID-19, anyway.",0,1,,,
2020-04-08 19:04:23+00:00,KerryGunderman,"Nobody is dying from anything other than Coronavirus. When this is over, does that mean people will stop dying? Padding the numbers to stoke the fear.",0,1,,,
2020-04-08 19:00:35+00:00,AlDiaDallas, | Hispanos son los más afectados por la crisis económica provocada por el #coronavirus. Reporte revela que el 49% de los latinos ha sido afectado. Aquí más detalles. ,0,0,,#coronavirus,
2020-04-08 18:57:39+00:00,GabbyHahaa,"My grandpa who is gravely ill, is in need of blood plasma donors who have recovered from COVID-19. This is his last resort so please help save his life and retweet!!! #COVID19 #coronavirus",242,190,,#COVID19 #coronavirus,
2020-04-08 18:57:17+00:00,errday27,Everyone should know that every person that has tested positive for Covid-19 are not@in hospital beds dying. 80% of them are recovering at home while self quarantined ,0,1,,,
2020-04-08 18:54:13+00:00,ayokasystems,#CannabisNews - #marijuana use is at all time high with smoking sales due to coronavirus lockdown ,1,1,,#CannabisNews #marijuana,
2020-04-08 18:46:22+00:00,IrvingFCTX,ALRIGHT WE HAVE A WINNER @Kyliethesmiley Thanks to all who participated! #irvingfc #losgallos #gallos #somosirvingfc #weareirvingfc #fuerzagallos #futbol #upsl #soccer #irvingtx #dallasfortworth #fortworth #grandprairie #coronavirus #giveaway,2,3,@Kyliethesmiley,#irvingfc #losgallos #gallos #somosirvingfc #weareirvingfc #fuerzagallos #futbol #upsl #soccer #irvingtx #dallasfortworth #fortworth #grandprairie #coronavirus #giveaway,
2020-04-08 18:37:07+00:00,thewestway,The team is prepping for episode #3 of CORONAVIRUS: THE DAILY on @CW33 Tune in DAILY 2p on http://CW33.com. . . . . . . . #coroavirus #news #latest @CW33 TV https://www.instagram.com/p/B-uu182Bh9e/?igshid=110jokzp4lfom,0,0,@CW33,#coroavirus #news #latest,
2020-04-08 18:35:35+00:00,Boomer_Patriot,COVID infected @ChrisCuomo blasts Trump’s positive messages during the crisis as ‘BULLSH*T’ https://bit.ly/2JRLesk The only really #BULLSHIT is whatever comes out of Fredo’s mouth.,0,0,@ChrisCuomo,#BULLSHIT,
2020-04-08 18:34:19+00:00,ppace60657,Hint: not the incompetent game show host who has killed thousands and destroyed our economy thanks to his botched #coronavirus response #Biden2020,0,3,,#coronavirus #Biden2020,
2020-04-08 18:33:24+00:00,NFLCharean,Got a chance to feed — and thank — the hard-working ICU nurses at Arlington Memorial Hospital who are dealing with COVID cases. Win-win by serving them local restaurant Jo-Ed’s Bomber’s 6-foot sub. Thanks to all our first responders. – at Texas Health Arlington Memorial Hospital,8,94,,,
2020-04-08 18:28:48+00:00,Boomer_Patriot,Birx: Coronavirus death totals might come in well under projections — if we stay the course ,0,0,,,
2020-04-08 18:27:29+00:00,DavidSFOX4,"Dallas County is reporting 63 additional positive cases of #COVIDー19, bringing the total case count to 1,324. The 20th death from COVID-19 was reported of man in his 60’s (Rowlett) who’d been critically ill in an area hospital. He had underlying high-risk health conditions. ",3,1,,#COVID,
2020-04-08 18:26:15+00:00,Boomer_Patriot,Nursing home patients test coronavirus drug ,0,0,,,
2020-04-08 18:24:16+00:00,ERoske,"When China reports things like “ZERO deaths from coronavirus,” you have to take their *reported* numbers and make them at least twice that big. ",0,1,,,
2020-04-08 18:23:22+00:00,valvarez11,"#coronavirus is all fun, games and memes until your mom is sick. Be kind to one another and stay home ",0,1,,#coronavirus,
2020-04-08 18:21:28+00:00,TexasNonCompete,COVID-19 Texas Employer Guide – Are Non-Compete Agreements Still Enforceable? http://northtexaslegalnews.com/2020/04/08/covid-19-texas-employer-guide-are-non-compete-agreements-still-enforceable/,0,0,,,
2020-04-08 18:15:33+00:00,BrentCrable,Watch &#8216;Joe Exotic&#8217; Rock in the Design District https://www.dmagazine.com/frontburner/2020/04/watch-joe-exotic-rock-in-the-design-district/ I appreciate this @DMagazine! #WednesdayThoughts #Corona #coronavirus #FullMoon #TigerKingNetflix #JoeExotic #Dallas,1,3,@DMagazine,#WednesdayThoughts #Corona #coronavirus #FullMoon #TigerKingNetflix #JoeExotic #Dallas,
2020-04-08 18:13:24+00:00,AshleyBugh,Why do I feel like all deaths that are being announced are somehow ALL due to the #coronavirus ? Like every actor/actress or famous person so far just happens to have it? Idk.. kinda sketchy to me. ,0,1,,#coronavirus,
2020-04-08 18:03:15+00:00,Nupe_4life,Lol...people really don’t be thinking these conspiracies through. Them: 5G causes Covid-19 Us: There are a bunch of countries without 5G that are infected as well Them: ,5,4,,,
2020-04-08 17:54:34+00:00,NervousCurtains,TFW your chest hurts and you have trouble breathing and you’re sure you have Covid but then realize you’re just having a panic attack,0,9,,,
2020-04-08 17:48:00+00:00,KrissieTX,"""I won't vote for Joe Biden,"" - Reeks of privilege. You don't actually care about the progressive movement. You are okay with 200k people dying from COVID-19. You are okay with having a conservative SCOTUS. You don't care about voting rights. You're voting for Trump.",9,41,,,
2020-04-08 17:46:07+00:00,ceciliag59,how much y’all wanna bet coronavirus is gonna disappear after election/voting is over ,0,6,,,
2020-04-08 17:45:43+00:00,LiteracyAchieve,Learning continues... While we miss your smiling faces and hearing your learning and laughter we are proud of your determination to continue learning. Changing Lives Through Literacy...Now and Always #literacy #care #covid_19,0,0,,#literacy #care #covid_19,
2020-04-08 17:43:42+00:00,WhiffinJennifer,Covid-19 Fire Drill! #RHSroar,1,12,,#RHSroar,
2020-04-08 17:42:19+00:00,hihollyhoodlos,I’m in this shit alone I’ve realized that now I promise to go harder then ever with my music when this Coronavirus is over with...,8,17,,,
2020-04-08 17:28:15+00:00,MaribelBrandt,Via @euronews: WHO chief to Trump: There'll be more body bags if you politicise coronavirus crisis ,0,0,@euronews,,
2020-04-08 17:26:51+00:00,MaribelBrandt,"Father arrested for playing with daughter in park, citing coronavirus restrictions - ABC News https://abcnews.go.com/US/police-officer-arrested-park-throwing-ball-daughter-due/story?id=70032966 (via @ABC)",0,0,@ABC,,
2020-04-08 17:25:57+00:00,GreenvilleISD,"Texas, remember the importance of social distancing. If you must go out, avoid public spaces and keep your distance from others (at least 6 feet). If we continue to follow valuable public health guidance, fewer of our friends & family will be affected by COVID-19. #StayHomeTexas",2,1,,#StayHomeTexas,
2020-04-08 17:25:39+00:00,amygoloby,Marriage is choosing to love your spouse through the good days and the bad. Even through the coronavirus. It's been wonderful to have my hubby at home so I don't have to be alone all day. He has also been my personal… https://www.instagram.com/p/B-ulg_9lRAP/?igshid=a3xy0p94qjir,0,0,,,
2020-04-08 17:20:50+00:00,Thalassatx,We lower flags to half-staff for shootings. Shouldn't they all be lowered for the innocent people who have died of COVID?,0,2,,,
2020-04-08 17:20:09+00:00,StevenDialFox4,".@GovAbbott says soon, @Walgreens will offer drive-thru testing in Texas. Abbott saying these would be rapid response testing with same day results for the coronavirus.@FOX4",3,4,@GovAbbott @Walgreens @FOX4,,
2020-04-08 17:17:17+00:00,AlexMoosePerez,Made California Baja style Fish Tacos with pickled daikon and #avocado and #mexican #elote #corn #fish #tacos #food #eat #quarantinelife #quarantine #coronavirus #life #chef #cook #MooseCooks #MooseEats #MooseHappy … https://www.instagram.com/p/B-ultHIBA89/?igshid=sy8vwkbhjk1r,0,0,,#avocado #mexican #elote #corn #fish #tacos #food #eat #quarantinelife #quarantine #coronavirus #life #chef #cook #MooseCooks #MooseEats #MooseHappy,
2020-04-08 17:17:15+00:00,robfwtx,Someone had better be. Briefed in November about the threat from COVID-19. You'd have to be a five-year-old to think he wasn't also given projections of hardest-hit areas. #TrumpKnewEnemiesDied,0,0,,#TrumpKnewEnemiesDied,
2020-04-08 17:15:17+00:00,tblakeholland,"96,258 Texans tested for COVID-19. 9,107 have tested positive.",0,1,,,
2020-04-08 17:14:40+00:00,tblakeholland,NEWS CONFERENCE: Governor Abbott says Walgreens will soon offer drive-thru COVID-19 testing in Texas.,2,3,,,
2020-04-08 17:13:44+00:00,KatyBlakeyNBC5,THE LATEST: @GovAbbott... — Held conference call w/ 1100 local officials to address #coronavirus questions &amp; issues related to testing &amp; economic recovery — These conference calls will happen weekly @NBCDFW,1,2,@GovAbbott @NBCDFW,#coronavirus,
2020-04-08 17:12:42+00:00,Icy_Peppermint_,CORONAVIRUS needs to be killed i cant see my dad in the hospital cuz of it. Fuck you CORONAVIRUS.,0,0,,,
2020-04-08 17:12:41+00:00,AmbitiousAmaris,WE’RE CLEARED FROM COVID-19!!!!!!!! ,0,4,,,
2020-04-08 17:12:34+00:00,BudKennedy,Common sense does not protect folks from COVID-19.,0,1,,,
2020-04-08 17:11:41+00:00,clarencehilljr,Bengals chaplain LaMorris Crawford tested positive for coronavirus: 'I thought I was going to die' https://www.cincinnati.com/story/sports/nfl/bengals/2020/04/07/bengals-chaplain-lamorris-crawford-tested-positive-coronavirus/2964381001/ via @enquirer,4,2,@Enquirer,,
2020-04-08 17:11:27+00:00,rs_martineli,"Today’s co-workers! #frenchbulldog #frenchie #coronavirus #covid #quarentine #nofilter @Frisco, Texas https://www.instagram.com/p/B-ulCjbFmyj/?igshid=1cx8xlfkkq2m3",0,0,,#frenchbulldog #frenchie #coronavirus #covid #quarentine #nofilter,
2020-04-08 17:06:14+00:00,BulldogMobile,"If you can buy someone on the front line lunch today, please see this Go Fund Me page. OPERATION COVID-19 FIRST RESPONDER RELIEF ",0,0,,,
2020-04-08 16:58:56+00:00,lijahdrake,If redhead is covid I’m dead that’s that ,0,2,,,
2020-04-08 16:57:39+00:00,burton_eric,"This post on ""How Chinese Apps Handled COVID-19"" is a must-read for any tech entrepreneur and/or investor - a brilliant glimpse into how tech/mobile may find solutions: http://dangrover.com/blog/2020/04/0… [I wish I could write this efficiently. @DanGrover @whatifventures",0,0,@DanGrover @whatifventures,,
2020-04-08 16:57:34+00:00,mbherzog,"@JudgeClayJ Hi Judge, http://dallascounty.org covid page says it updates new case statistics at 10 am each day; however, that is very rarely the case. For example, it is almost noon and has not updated from yesterday. I realize this may be small potatoes, but if updates cannot",0,0,@JudgeClayJ,,
2020-04-08 16:56:55+00:00,bwepmd,"Not true. If a patient dies because of renal failure caused by Covid-19 (100%mortality btw), the cause of death is listed as kidney failure. The kidneys would not have failed if patient not infected with Covid. Grow up!",0,2,,,
2020-04-08 16:56:43+00:00,DallasAnalytics,"Coronavirus live updates: Italy's new cases accelerate, WHO warns leaders against politicizing outbreak - https://www.cnbc.com/2020/04/08/coronavirus-latest-updates.html",0,0,,,
2020-04-08 16:55:59+00:00,_VictoriaEllis,"When I feel bad about it. I just tell myself. “A @Doritos a day, keeps the COVID-19 away.”",0,0,@Doritos,,
2020-04-08 16:55:43+00:00,gesselleolivaa,I was supposed to get my tattoo this month for my birthday but seeing as everything closed due to the coronavirus FUCK THAT SHIT,0,1,,,
2020-04-08 16:55:07+00:00,alleypat,Veterinary scientist hailed for Faroe Islands' lack of Covid-19 deaths ,0,0,,,
2020-04-08 16:54:27+00:00,Boomer_Patriot,Wisconsin Defies Coronavirus To Uphold American Democracy -- And Liberals Are Furious ,0,1,,,
2020-04-08 16:52:42+00:00,Boomer_Patriot,"Mike Weinberger: Media, Opportunistic Politicians Deserve Blame for Coronavirus Coverage ",0,0,,,
2020-04-08 16:51:51+00:00,MakingTownsGuy,Please flag the Texas flag at half mast to honor those who have died!! @JudgeClayJ @GovAbbott @LauraHarrisNBC5 #coronavirus,0,0,@JudgeClayJ @GovAbbott @LauraHarrisNBC5,#coronavirus,
2020-04-08 16:50:07+00:00,rezeski,#trump looking for another scapegoat for his own failures dealing with COVID-19 has targeted WHO. I’ve never seen less responsible leadership. In lame everyone and anyone but yourself. What a loser.,0,1,,#trump,
2020-04-08 16:47:25+00:00,_xSLIIDDEE,A barber died from covid-19 because he was doing house calls ,0,0,,,
2020-04-08 16:43:47+00:00,ClassicalKaccy,"If you feel the Symptoms of Covid-19, call NCDC’s 24/7 toll-free number: 0800 970 000 0010. Do Not Self-Medicate! #StayHome #StaySafe #Covid19",0,0,,#StayHome #StayHome #StaySafe #Covid19,
2020-04-08 16:43:16+00:00,LConSocial,“The St. Vincent de Paul Pharmacy serves the low-income uninsured in a state that leads the nation in uninsured residents...The pharmacy and its supply network will be tested further by the coronavirus as more people lose jobs during the economy’s near shutdown.” ,0,0,,,
2020-04-08 16:41:15+00:00,Boomer_Patriot,"Dr. Birx says U.S. is taking a ‘liberal approach’ to recording COVID-19 deaths, NYC to begin counting ‘suspected’ COVID-19 deaths ",0,0,,,
2020-04-08 16:39:03+00:00,PlanoF3,#fitnesschallenge for 4/8. Use this workout to help pass the time while we're in captivity from COVID-19. ,0,0,,#fitnesschallenge,
2020-04-08 16:32:17+00:00,ClassicalKaccy,"The Lagos State COVID-19 Emergency Food Response Initiative is not only giving succour to the vulnerable, but also providing jobs to bakers, truck drivers, caterers, produce aggregators and others @jidesanwoolu @lagosagric1 #LASG #ForAGreaterLagos",0,0,@jidesanwoolu @lagosagric1,#LASG #ForAGreaterLagos,
2020-04-08 16:27:05+00:00,Hollow_Raven,"I hate this state. I tried getting a covid test Saturday from my pcp due to progressively worsening springs, severe underlying comorbidities, and possible exposure to someone who had it. According to @RepKatiePorter it should have been free for everyone. Nope they told me only",0,0,@RepKatiePorter,,
2020-04-08 16:24:35+00:00,GKaafi,Covid-19 victims will never be forgotten and China need to answer for it.,0,0,,,
2020-04-08 16:23:41+00:00,txsportsdoc,Their cases are declining and we must continue to review the data but US cases inflated secondary to CDC telling states to report deaths as COVID. See article below. To make decisions about this must trust our data. In time we will see what worked best. https://www.cdc.gov/nchs/data/nvss/vsrg/vsrg03-508.pdf,0,2,,,
2020-04-08 16:15:46+00:00,sham_ON_you,Thanks for sharing this!!!! I’ve been dealing with panic attacks due to all the stress Covid-19 has brought us. It’s important to know the difference! ,4,8,,,
2020-04-08 16:09:30+00:00,SuperiorHWC,Our hearts and prayers go out to the families that have love ones affected by the COVID-19 virus. As a nation we will get through this tragedy as we stand UNITED and continue to have FAITH in our MOST HIGH!!!… https://www.instagram.com/p/B-ud8uTp-aL/?igshid=bjy80g800tch,0,0,,,
2020-04-08 16:05:27+00:00,robfwtx,"Don't be distracted by Trump's pawns. If he was briefed by our intelligence, he was also told where COVID-19 would hit the hardest. This is cold and calculated. #TrumpKnewEnemiesDied.",3,2,,#TrumpKnewEnemiesDied,
2020-04-08 16:03:01+00:00,rae_asap,just make sure your tax return has your direct deposit info on it and it'll automatically go there! http://irs.gov has allll the info for the COVID relief,0,0,,,
2020-04-08 16:01:39+00:00,Trent_PhD,"Oh another thing: if you needed/wanted to get an abortion during Covid-19 in TX, good luck",1,0,,,
2020-04-08 15:59:07+00:00,robfwtx,"Shut it, you evil man. You knew COVID-19 was coming. You were briefed by our intelligence. And people need to know if you were briefed, you were also told where the hardest-hit areas would be. You sit back and let this virus do your dirty work for you. #TrumpKnewEnemiesDied",1,2,,#TrumpKnewEnemiesDied,
2020-04-08 15:55:33+00:00,AuthorFAChekki,"Think about it this way: would Biden steal COVID-19 relief money like Trump is now? No. Imagine Biden handling this crisis. I love Bernie and voted for him in the primaries, but my grandma’s colostomy bag would be better than Trump. #VoteBiden2020",1,10,,#VoteBiden2020,
2020-04-08 15:49:51+00:00,OFFICIAL_CDUB4,As of Now African Americans have a Higher Chance of Death against Covid 19 smh ,0,0,,,
2020-04-08 15:49:06+00:00,DStroy1,Yes life happens...but a loss is still painful....another friend in Shreveport to COVID-19 ,0,3,,,
2020-04-08 15:45:05+00:00,IrvingFCTX,39 MINUTES LEFT LETS GO GALLOS #irvingfc #losgallos #gallos #somosirvingfc #weareirvingfc #fuerzagallos #futbol #upsl #soccer #irvingtx #dallasfortworth #fortworth #grandprairie #coronavirus #who #quarantine #stayhome #stayhomesavelifes #losvagosdeirving,0,1,,#irvingfc #losgallos #gallos #somosirvingfc #weareirvingfc #fuerzagallos #futbol #upsl #soccer #irvingtx #dallasfortworth #fortworth #grandprairie #coronavirus #who #quarantine #stayhome #stayhome #stayhomesavelifes #losvagosdeirving,
2020-04-08 15:36:48+00:00,D_Derryberry,"If COVID doesn’t kill us all, the presidential election will. So many great candidates and we wind up with Biden. SIIIIGHHHH. ",0,2,,,
2020-04-08 15:33:39+00:00,robfwtx,I hope we have enough good people left alive in this Country to defeat Trump in November. To see the ignorance and willful ignorance presenting in his base with COVID-19 is very disheartening. Trump is pure evil and a danger to all and yet his base sees the golden calf.,0,2,,,
2020-04-08 15:30:40+00:00,mrand247,Only 55% of Americans think the govt is doing a poor job means that 45% of America watches FauxNews as their only source of info. #coronavirus #COVID19,1,9,,#coronavirus #COVID19,
2020-04-08 15:26:55+00:00,AuthorFAChekki,"Biden is not ideal, but would not steal COVID-19 relief funds. ",1,2,,,
2020-04-08 15:16:06+00:00,SMUMustangAlum,The COVID-19 Crisis Doesn’t Argue for Single-Payer Health Care ,0,0,,,
2020-04-08 15:12:37+00:00,EmKay55424319,This aged so quickly #PandemicIn5Words #coronavirus #WednesdayWisdom #COVIDー19 #lockdownextension,0,0,,#PandemicIn5Words #coronavirus #WednesdayWisdom #COVID #lockdownextension,
2020-04-08 15:08:28+00:00,Devenport,"Liberty means something to some people. Fewer people than ever, but some still live for freedom. A ‘Liberty’ Rebellion in Idaho Threatens to Undermine Coronavirus Orders - The New York Times ",0,0,,,
